Type	School Year	County	District	School	Agency Name	Average Teacher Salary	Average Years of Teaching Experience	Masters Count	Percentage of Teachers with Master's Degrees	Teacher Count	White, Not Hispanic	Black, Not Hispanic	Hispanic	Asian / Pacific Islanders	American Indian / Alaskan Native
SC	20032004	77	0027	014	RUMSEY STATION ELEMENTARY SCH	37254	11.49	11.49	0.3143	33.55	34	*	*	*	*
SC	20042005	77	0027	014	RUMSEY STATION ELEMENTARY SCH	37143	10.45	10.45	0.3158	36.25	36	*	*	*	*
SC	20052006	77	0027	014	RUMSEY STATION ELEMENTARY SCH	38504	11.24	11.24	0.3243	33.85	34	*	*	*	*
SC	20002001	77	0027	015	IDEAL ALTERNATIVE ED PROGRAM	26774	3.40	*	*	*					
SC	20032004	77	0027	015	IDEAL ALTERNATIVE ED PROGRAM	32340	5.50	*	*	*	*	*	*	*	*
SC	20042005	77	0027	015	IDEAL ALTERNATIVE ED PROGRAM	38104	8.88	*	*	*	*	*	*	*	*
SC	20052006	77	0027	015	IDEAL ALTERNATIVE ED PROGRAM	37575	9.88	*	*	*	*	*	*	*	*
SC	20002001	77	0027	016	WALNUT CREEK ELEMENTARY	33375	10.16	10.16	0.4000	21.75					
SC	20032004	77	0027	016	WALNUT CREEK ELEMENTARY	40206	12.77	12.77	0.3846	23.75	24	*	*	*	*
SC	20042005	77	0027	016	WALNUT CREEK ELEMENTARY	42015	13.70	13.70	0.4444	24.25	24	*	*	*	*
SC	20052006	77	0027	016	WALNUT CREEK ELEMENTARY	40056	11.39	11.39	0.3548	29.25	29	*	*	*	*
SC	20002001	77	0027	017	YOUNG ADULT TRANSITION PROGRAM	31642	6.00	*	*	*					
SC	20032004	77	0027	017	YOUNG ADULT TRANSITION PROGRAM	33660	6.00	*	*	*	*	*	*	*	*
SC	20042005	77	0027	017	YOUNG ADULT TRANSITION PROGRAM	35276	7.00	*	*	*	*	*	*	*	*
SC	20052006	77	0027	017	YOUNG ADULT TRANSITION PROGRAM	44550	13.00	*	*	*	*	*	*	*	*
SC	20032004	77	0027	018	PAPILLION-LA VISTA SOUTH H S	39698	12.47	12.47	0.5161	60.03	60	*	*	*	*
SC	20042005	77	0027	018	PAPILLION-LA VISTA SOUTH H S	40672	12.62	12.62	0.4459	69.84	70	*	*	*	*
SC	20052006	77	0027	018	PAPILLION-LA VISTA SOUTH H S	41992	12.31	12.31	0.5000	77.09	77	*	*	*	*
DI	19951996	77	0037	000	GRETNA PUBLIC SCHOOLS	28796	11.88	11.88	0.3377	68.50					
DI	20002001	77	0037	000	GRETNA PUBLIC SCHOOLS	31182	11.43	11.43	0.3152	89.28					
DI	20032004	77	0037	000	GRETNA PUBLIC SCHOOLS	37546	12.46	12.46	0.4174	110.35	110	*	*	*	*
DI	20042005	77	0037	000	GRETNA PUBLIC SCHOOLS	38412	12.65	12.65	0.4031	123.98	124	*	*	*	*
DI	20052006	77	0037	000	GRETNA PUBLIC SCHOOLS	39078	12.39	12.39	0.4324	143.16	143	*	*	*	*
SC	19951996	77	0037	001	GRETNA HIGH SCHOOL	30728	13.00	13.00	0.5385	22.86					
SC	20002001	77	0037	001	GRETNA HIGH SCHOOL	32665	13.32	13.32	0.3871	30.08					
SC	20032004	77	0037	001	GRETNA HIGH SCHOOL	38715	13.89	13.89	0.4857	34.55	35	*	*	*	*
SC	20042005	77	0037	001	GRETNA HIGH SCHOOL	40019	14.47	14.47	0.4737	37.30	37	*	*	*	*
SC	20052006	77	0037	001	GRETNA HIGH SCHOOL	40715	14.40	14.40	0.5250	38.80	39	*	*	*	*
SC	19951996	77	0037	002	GRETNA ELEMENTARY SCHOOL	28253	13.31	*	*	28.70					
SC	20002001	77	0037	002	GRETNA ELEMENTARY SCHOOL	31209	13.03	*	*	28.50					
SC	20032004	77	0037	002	GRETNA ELEMENTARY SCHOOL	36239	11.85	11.85	0.3415	38.00	38	*	*	*	*
SC	20042005	77	0037	002	GRETNA ELEMENTARY SCHOOL	36067	9.87	*	*	28.50	29	*	*	*	*
SC	20052006	77	0037	002	GRETNA ELEMENTARY SCHOOL	37120	9.78	9.78	0.3250	38.30	38	*	*	*	*
SC	19951996	77	0037	003	GRETNA MIDDLE SCHOOL	27355	8.68	*	*	16.94					
SC	20002001	77	0037	003	GRETNA MIDDLE SCHOOL	29703	8.00	*	*	30.70					
SC	20032004	77	0037	003	GRETNA MIDDLE SCHOOL	37877	11.82	11.82	0.4359	37.80	38	*	*	*	*
SC	20042005	77	0037	003	GRETNA MIDDLE SCHOOL	39153	12.21	12.21	0.3939	31.93	32	*	*	*	*
SC	20052006	77	0037	003	GRETNA MIDDLE SCHOOL	40598	13.06	13.06	0.5000	35.06	35	*	*	*	*
SC	20042005	77	0037	004	SQUIRE JOHN THOMAS ELEMENTARY	37891	13.68	13.68	0.4643	26.25	26	*	*	*	*
SC	20052006	77	0037	004	SQUIRE JOHN THOMAS ELEMENTARY	37729	12.41	12.41	0.3750	31.00	31	*	*	*	*
DI	19951996	77	0046	000	SOUTH SARPY DIST 46	31719	15.31	15.31	0.4444	86.77					
DI	20002001	77	0046	000	SOUTH SARPY DIST 46	35978	16.54	16.54	0.4937	78.30					
DI	20032004	77	0046	000	SOUTH SARPY DIST 46	39269	16.65	16.65	0.5385	77.80	78	*	*	*	*
DI	20042005	77	0046	000	SOUTH SARPY DIST 46	40941	17.28	17.28	0.5000	78.00	78	*	*	*	*
DI	20052006	77	0046	000	SOUTH SARPY DIST 46	41499	16.90	16.90	0.4568	81.00	81	*	*	*	*
SC	19951996	77	0046	001	PLATTEVIEW SENIOR HIGH SCHOOL	33043	17.66	17.66	0.4688	26.53					
SC	20002001	77	0046	001	PLATTEVIEW SENIOR HIGH SCHOOL	34594	15.23	15.23	0.3333	25.32					
SC	20032004	77	0046	001	PLATTEVIEW SENIOR HIGH SCHOOL	37908	14.91	14.91	0.4412	26.61	27	*	*	*	*
SC	20042005	77	0046	001	PLATTEVIEW SENIOR HIGH SCHOOL	39662	15.74	15.74	0.3824	25.85	26	*	*	*	*
SC	20052006	77	0046	001	PLATTEVIEW SENIOR HIGH SCHOOL	40293	15.54	15.54	0.3714	26.85	27	*	*	*	*
SC	19951996	77	0046	002	SPRINGFIELD ELEMENTARY SCHOOL	33660	17.10	17.10	0.5000	17.60					
SC	20002001	77	0046	002	SPRINGFIELD ELEMENTARY SCHOOL	39685	20.81	20.81	0.6190	19.00					
SC	20032004	77	0046	002	SPRINGFIELD ELEMENTARY SCHOOL	42168	20.48	20.48	0.5714	19.10	19	*	*	*	*
SC	20042005	77	0046	002	SPRINGFIELD ELEMENTARY SCHOOL	43376	20.67	20.67	0.5714	19.10	19	*	*	*	*
SC	20052006	77	0046	002	SPRINGFIELD ELEMENTARY SCHOOL	44129	20.77	20.77	0.5455	20.10	20	*	*	*	*
SC	19951996	77	0046	004	WESTMONT ELEMENTARY SCHOOL	30180	11.76	11.76	0.5238	17.60					
SC	20002001	77	0046	004	WESTMONT ELEMENTARY SCHOOL	37708	17.38	17.38	0.6667	19.00					
SC	20032004	77	0046	004	WESTMONT ELEMENTARY SCHOOL	39660	17.00	17.00	0.6667	19.10	19	*	*	*	*
SC	20042005	77	0046	004	WESTMONT ELEMENTARY SCHOOL	41576	17.19	17.19	0.6667	19.10	19	*	*	*	*
SC	20052006	77	0046	004	WESTMONT ELEMENTARY SCHOOL	41353	15.82	15.82	0.5455	20.10	20	*	*	*	*
SC	19951996	77	0046	005	PLATTEVIEW CENTRAL JR HI SCH	30708	15.00	*	*	15.72					
SC	20002001	77	0046	005	PLATTEVIEW CENTRAL JR HI SCH	32794	12.53	*	*	14.98					
SC	20032004	77	0046	005	PLATTEVIEW CENTRAL JR HI SCH	37010	13.22	13.22	0.5556	12.99	13	*	*	*	*
SC	20042005	77	0046	005	PLATTEVIEW CENTRAL JR HI SCH	39634	14.82	14.82	0.4545	13.95	14	*	*	*	*
SC	20052006	77	0046	005	PLATTEVIEW CENTRAL JR HI SCH	41474	14.82	14.82	0.5000	13.95	14	*	*	*	*
DI	19951996	78	0001	000	ASHLAND-GREENWOOD PUBLIC SCHS	30770	15.07	15.07	0.3051	47.00					
DI	20002001	78	0001	000	ASHLAND-GREENWOOD PUBLIC SCHS	34780	15.18	15.18	0.3750	51.33					
DI	20032004	78	0001	000	ASHLAND-GREENWOOD PUBLIC SCHS	37759	15.31	15.31	0.3519	50.33	50	*	*	*	*
DI	20042005	78	0001	000	ASHLAND-GREENWOOD PUBLIC SCHS	38650	15.49	15.49	0.3636	51.08	51	*	*	*	*
DI	20052006	78	0001	000	ASHLAND-GREENWOOD PUBLIC SCHS	39718	14.44	14.44	0.4035	52.58	53	*	*	*	*
SC	19951996	78	0001	001	ASHLAND-GREENWOOD HIGH SCHOOL	29655	13.56	*	*	13.12					
SC	20002001	78	0001	001	ASHLAND-GREENWOOD HIGH SCHOOL	32465	11.52	*	*	16.32					
SC	20032004	78	0001	001	ASHLAND-GREENWOOD HIGH SCHOOL	35838	12.64	*	*	17.32	17	*	*	*	*
SC	20042005	78	0001	001	ASHLAND-GREENWOOD HIGH SCHOOL	36812	13.14	*	*	17.07	17	*	*	*	*
SC	20052006	78	0001	001	ASHLAND-GREENWOOD HIGH SCHOOL	38884	13.09	*	*	17.82	18	*	*	*	*
SC	19951996	78	0001	002	ASHLAND-GREENWOOD ELEM SCHOOL	30755	16.14	16.14	0.3793	26.70					
SC	20002001	78	0001	002	ASHLAND-GREENWOOD ELEM SCHOOL	35722	17.37	17.37	0.3667	26.59					
SC	20032004	78	0001	002	ASHLAND-GREENWOOD ELEM SCHOOL	38881	17.71	*	*	25.09	25	*	*	*	*
SC	20042005	78	0001	002	ASHLAND-GREENWOOD ELEM SCHOOL	39645	17.13	17.13	0.3667	26.09	26	*	*	*	*
SC	20052006	78	0001	002	ASHLAND-GREENWOOD ELEM SCHOOL	39585	15.06	15.06	0.3226	27.34	27	*	*	*	*
SC	19951996	78	0001	003	ASHLAND-GREENWOOD MIDDLE SCH	30522	14.57	*	*	*					
SC	20002001	78	0001	003	ASHLAND-GREENWOOD MIDDLE SCH	33975	11.06	*	*	*					
SC	20032004	78	0001	003	ASHLAND-GREENWOOD MIDDLE SCH	34936	8.53	*	*	*	*	*	*	*	*
SC	20042005	78	0001	003	ASHLAND-GREENWOOD MIDDLE SCH	36740	9.73	*	*	*	*	*	*	*	*
SC	20052006	78	0001	003	ASHLAND-GREENWOOD MIDDLE SCH	38105	9.57	*	*	*	*	*	*	*	*
DI	19951996	78	0003	000	CLEAR CREEK PUBLIC SCHOOL	*	3.00	*	*	*					
DI	20002001	78	0003	000	CLEAR CREEK PUBLIC SCHOOL	24600	20.00	*	*	*					
DI	20032004	78	0003	000	CLEAR CREEK PUBLIC SCHOOL	25100	1.00	*	*	*	*	*	*	*	*
DI	20042005	78	0003	000	CLEAR CREEK PUBLIC SCHOOL	26500	2.00	*	*	*	*	*	*	*	*
DI	20052006	78	0003	000	CLEAR CREEK PUBLIC SCHOOL	26000	1.00	*	*	*	*	*	*	*	*
SC	19951996	78	0003	001	CLEAR CREEK PUBLIC SCHOOL	*	3.00	*	*	*					
SC	20002001	78	0003	001	CLEAR CREEK PUBLIC SCHOOL	*	6.00	*	*	*					
SC	20032004	78	0003	001	CLEAR CREEK PUBLIC SCHOOL	25100	1.00	*	*	*	*	*	*	*	*
SC	20042005	78	0003	001	CLEAR CREEK PUBLIC SCHOOL	26500	2.00	*	*	*	*	*	*	*	*
SC	20052006	78	0003	001	CLEAR CREEK PUBLIC SCHOOL	26000	1.00	*	*	*	*	*	*	*	*
DI	19951996	78	0009	000	YUTAN PUBLIC SCHOOLS	27286	11.00	*	*	38.03					
DI	20002001	78	0009	000	YUTAN PUBLIC SCHOOLS	30275	11.75	*	*	39.00					
DI	20032004	78	0009	000	YUTAN PUBLIC SCHOOLS	34314	13.76	*	*	40.07	40	*	*	*	*
DI	20042005	78	0009	000	YUTAN PUBLIC SCHOOLS	34930	12.60	*	*	39.55	40	*	*	*	*
DI	20052006	78	0009	000	YUTAN PUBLIC SCHOOLS	37201	13.72	*	*	38.30	38	*	*	*	*
SC	19951996	78	0009	001	YUTAN HIGH SCHOOL	27746	11.24	*	*	18.23					
SC	20002001	78	0009	001	YUTAN HIGH SCHOOL	28324	10.65	*	*	18.00					
SC	20032004	78	0009	001	YUTAN HIGH SCHOOL	32097	12.14	*	*	20.37	20	*	*	*	*
SC	20042005	78	0009	001	YUTAN HIGH SCHOOL	32241	9.43	*	*	20.00	20	*	*	*	*
SC	20052006	78	0009	001	YUTAN HIGH SCHOOL	34120	10.71	*	*	19.25	19	*	*	*	*
SC	19951996	78	0009	002	YUTAN ELEMENTARY SCHOOL	26801	10.78	*	*	19.80					
SC	20002001	78	0009	002	YUTAN ELEMENTARY SCHOOL	31418	13.14	*	*	20.50					
SC	20032004	78	0009	002	YUTAN ELEMENTARY SCHOOL	36221	15.45	*	*	19.70	20	*	*	*	*
SC	20042005	78	0009	002	YUTAN ELEMENTARY SCHOOL	36579	14.27	*	*	19.55	20	*	*	*	*
SC	20052006	78	0009	002	YUTAN ELEMENTARY SCHOOL	39011	15.43	*	*	19.05	19	*	*	*	*
DI	19951996	78	0011	000	PLATTEVILLE PUBLIC SCHOOL	28863	10.50	*	*	*					
DI	20002001	78	0011	000	PLATTEVILLE PUBLIC SCHOOL	28796	10.20	*	*	*					
DI	20032004	78	0011	000	PLATTEVILLE PUBLIC SCHOOL	36016	13.20	*	*	*	*	*	*	*	*
DI	20042005	78	0011	000	PLATTEVILLE PUBLIC SCHOOL	36480	12.60	*	*	*	*	*	*	*	*
DI	20052006	78	0011	000	PLATTEVILLE PUBLIC SCHOOL	39031	12.67	*	*	*	*	*	*	*	*
SC	19951996	78	0011	001	PLATTEVILLE PUBLIC SCHOOL	28863	10.50	*	*	*					
SC	20002001	78	0011	001	PLATTEVILLE PUBLIC SCHOOL	28796	10.20	*	*	*					
SC	20032004	78	0011	001	PLATTEVILLE PUBLIC SCHOOL	36016	13.20	*	*	*	*	*	*	*	*
SC	20042005	78	0011	001	PLATTEVILLE PUBLIC SCHOOL	36480	12.60	*	*	*	*	*	*	*	*
SC	20052006	78	0011	001	PLATTEVILLE PUBLIC SCHOOL	39031	12.67	*	*	*	*	*	*	*	*
DI	19951996	78	0023	000	STANDARD PUBLIC SCHOOL	*	36.00	*	*	*					
DI	20002001	78	0023	000	STANDARD PUBLIC SCHOOL	19644	19.00	*	*	*					
DI	20032004	78	0023	000	STANDARD PUBLIC SCHOOL	19554	22.00	*	*	*	*	*	*	*	*
DI	20042005	78	0023	000	STANDARD PUBLIC SCHOOL	19554	23.00	*	*	*	*	*	*	*	*
DI	20052006	78	0023	000	STANDARD PUBLIC SCHOOL	19554	24.00	*	*	*	*	*	*	*	*
SC	19951996	78	0023	001	STANDARD PUBLIC SCHOOL	*	36.00	*	*	*					
SC	20002001	78	0023	001	STANDARD PUBLIC SCHOOL	*	19.00	*	*	*					
SC	20032004	78	0023	001	STANDARD PUBLIC SCHOOL	19554	22.00	*	*	*	*	*	*	*	*
SC	20042005	78	0023	001	STANDARD PUBLIC SCHOOL	19554	23.00	*	*	*	*	*	*	*	*
SC	20052006	78	0023	001	STANDARD PUBLIC SCHOOL	19554	24.00	*	*	*	*	*	*	*	*
DI	19951996	78	0036	000	MALMO PUBLIC SCHOOL	19800	13.50	*	*	*					
DI	20002001	78	0036	000	MALMO PUBLIC SCHOOL	24973	21.33	*	*	*					
DI	20032004	78	0036	000	MALMO PUBLIC SCHOOL	34539	32.00	*	*	*	*	*	*	*	*
DI	20042005	78	0036	000	MALMO PUBLIC SCHOOL	35789	33.00	*	*	*	*	*	*	*	*
DI	20052006	78	0036	000	MALMO PUBLIC SCHOOL	38289	34.00	*	*	*	*	*	*	*	*
SC	19951996	78	0036	001	MALMO PUBLIC SCHOOL	19800	13.50	*	*	*					
SC	20002001	78	0036	001	MALMO PUBLIC SCHOOL	24973	15.00	*	*	*					
SC	20032004	78	0036	001	MALMO PUBLIC SCHOOL	34539	32.00	*	*	*	*	*	*	*	*
SC	20042005	78	0036	001	MALMO PUBLIC SCHOOL	35789	33.00	*	*	*	*	*	*	*	*
SC	20052006	78	0036	001	MALMO PUBLIC SCHOOL	38289	34.00	*	*	*	*	*	*	*	*
DI	19951996	78	0039	000	WAHOO PUBLIC SCHOOLS	30512	15.00	15.00	0.3429	58.45					
DI	20002001	78	0039	000	WAHOO PUBLIC SCHOOLS	36219	16.23	16.23	0.2951	58.60					
DI	20032004	78	0039	000	WAHOO PUBLIC SCHOOLS	38016	15.58	15.58	0.2576	63.40	63	*	*	*	*
DI	20042005	78	0039	000	WAHOO PUBLIC SCHOOLS	38078	14.73	14.73	0.2727	64.10	64	*	*	*	*
DI	20052006	78	0039	000	WAHOO PUBLIC SCHOOLS	38282	14.32	14.32	0.2941	66.50	67	*	*	*	*
SC	19951996	78	0039	001	WAHOO HIGH SCHOOL	31926	17.32	17.32	0.5200	20.72					
SC	20002001	78	0039	001	WAHOO HIGH SCHOOL	38269	18.54	18.54	0.4167	19.90					
SC	20032004	78	0039	001	WAHOO HIGH SCHOOL	38568	16.31	*	*	21.19	21	*	*	*	*
SC	20042005	78	0039	001	WAHOO HIGH SCHOOL	38466	14.33	*	*	22.04	22	*	*	*	*
SC	20052006	78	0039	001	WAHOO HIGH SCHOOL	38288	13.82	*	*	22.55	23	*	*	*	*
SC	19951996	78	0039	002	WAHOO MIDDLE SCHOOL	28849	13.90	*	*	13.92					
SC	20002001	78	0039	002	WAHOO MIDDLE SCHOOL	36217	17.00	*	*	13.10					
SC	20032004	78	0039	002	WAHOO MIDDLE SCHOOL	38293	18.44	*	*	13.81	14	*	*	*	*
SC	20042005	78	0039	002	WAHOO MIDDLE SCHOOL	37903	17.70	*	*	14.46	14	*	*	*	*
SC	20052006	78	0039	002	WAHOO MIDDLE SCHOOL	38356	17.10	*	*	14.35	14	*	*	*	*
SC	19951996	78	0039	003	WAHOO ELEMENTARY SCHOOL	30577	14.70	*	*	19.00					
SC	20002001	78	0039	003	WAHOO ELEMENTARY SCHOOL	35016	15.43	*	*	21.80					
SC	20032004	78	0039	003	WAHOO ELEMENTARY SCHOOL	37002	14.30	*	*	24.60	25	*	*	*	*
SC	20042005	78	0039	003	WAHOO ELEMENTARY SCHOOL	37921	14.81	*	*	23.85	24	*	*	*	*
SC	20052006	78	0039	003	WAHOO ELEMENTARY SCHOOL	38182	15.43	*	*	25.85	26	*	*	*	*
SC	19951996	78	0039	004	WAHOO PRE-SCHOOL	26908	9.00	*	*	*					
SC	20002001	78	0039	004	WAHOO PRE-SCHOOL	31529	5.75	*	*	*					
SC	20032004	78	0039	004	WAHOO PRE-SCHOOL	37840	8.33	*	*	*	*	*	*	*	*
SC	20042005	78	0039	004	WAHOO PRE-SCHOOL	33900	7.25	*	*	*	*	*	*	*	*
SC	20052006	78	0039	004	WAHOO PRE-SCHOOL	32505	6.50	*	*	*	*	*	*	*	*
DI	19951996	78	0050	000	ITHACA PUBLIC SCHOOL	19721	11.33	*	*	*					
DI	20002001	78	0050	000	ITHACA PUBLIC SCHOOL	22919	13.50	*	*	*					
DI	20032004	78	0050	000	ITHACA PUBLIC SCHOOL	23669	14.00	*	*	*	*	*	*	*	*
DI	20042005	78	0050	000	ITHACA PUBLIC SCHOOL	23919	15.00	*	*	*	*	*	*	*	*
DI	20052006	78	0050	000	ITHACA PUBLIC SCHOOL	30500	28.00	*	*	*	*	*	*	*	*
SC	19951996	78	0050	001	ITHACA PUBLIC SCHOOL	19721	11.33	*	*	*					
SC	20002001	78	0050	001	ITHACA PUBLIC SCHOOL	22919	13.50	*	*	*					
SC	20032004	78	0050	001	ITHACA PUBLIC SCHOOL	23669	14.00	*	*	*	*	*	*	*	*
SC	20042005	78	0050	001	ITHACA PUBLIC SCHOOL	23919	15.00	*	*	*	*	*	*	*	*
SC	20052006	78	0050	001	ITHACA PUBLIC SCHOOL	30500	28.00	*	*	*	*	*	*	*	*
DI	19951996	78	0070	000	SOUTH CENTER PUBLIC SCHOOL	*	18.00	*	*	*					
DI	20002001	78	0070	000	SOUTH CENTER PUBLIC SCHOOL	20514	23.00	*	*	*					
DI	20032004	78	0070	000	SOUTH CENTER PUBLIC SCHOOL	22050	20.50	*	*	*	*	*	*	*	*
DI	20042005	78	0070	000	SOUTH CENTER PUBLIC SCHOOL	22750	32.00	*	*	*	*	*	*	*	*
DI	20052006	78	0070	000	SOUTH CENTER PUBLIC SCHOOL	23300	33.00	*	*	*	*	*	*	*	*
SC	19951996	78	0070	001	SOUTH CENTER PUBLIC SCHOOL	*	18.00	*	*	*					
SC	20002001	78	0070	001	SOUTH CENTER PUBLIC SCHOOL	*	23.00	*	*	*					
SC	20032004	78	0070	001	SOUTH CENTER PUBLIC SCHOOL	22050	20.50	*	*	*	*	*	*	*	*
SC	20042005	78	0070	001	SOUTH CENTER PUBLIC SCHOOL	22750	32.00	*	*	*	*	*	*	*	*
SC	20052006	78	0070	001	SOUTH CENTER PUBLIC SCHOOL	23300	33.00	*	*	*	*	*	*	*	*
DI	19951996	78	0072	000	MEAD PUBLIC SCHOOLS	29558	16.86	*	*	21.86					
DI	20002001	78	0072	000	MEAD PUBLIC SCHOOLS	31725	13.32	*	*	22.31					
DI	20032004	78	0072	000	MEAD PUBLIC SCHOOLS	33100	13.32	*	*	24.50	25	*	*	*	*
DI	20042005	78	0072	000	MEAD PUBLIC SCHOOLS	33120	13.42	*	*	25.50	26	*	*	*	*
DI	20052006	78	0072	000	MEAD PUBLIC SCHOOLS	35781	14.50	*	*	25.50	26	*	*	*	*
SC	19951996	78	0072	001	MEAD HIGH SCHOOL	30401	18.53	*	*	12.17					
SC	20002001	78	0072	001	MEAD HIGH SCHOOL	33466	14.79	*	*	12.01					
SC	20032004	78	0072	001	MEAD HIGH SCHOOL	34944	16.60	*	*	14.16	14	*	*	*	*
SC	20042005	78	0072	001	MEAD HIGH SCHOOL	35965	17.60	*	*	14.12	14	*	*	*	*
SC	20052006	78	0072	001	MEAD HIGH SCHOOL	37635	18.67	*	*	14.00	14	*	*	*	*
SC	19951996	78	0072	002	MEAD ELEMENTARY SCHOOL	28695	15.07	*	*	*					
SC	20002001	78	0072	002	MEAD ELEMENTARY SCHOOL	30556	11.50	*	*	*					
SC	20032004	78	0072	002	MEAD ELEMENTARY SCHOOL	32431	11.57	*	*	10.34	10	*	*	*	*
SC	20042005	78	0072	002	MEAD ELEMENTARY SCHOOL	31803	11.13	*	*	11.38	11	*	*	*	*
SC	20052006	78	0072	002	MEAD ELEMENTARY SCHOOL	34432	11.73	*	*	11.50	12	*	*	*	*
DI	19951996	78	0104	000	PRAGUE PUBLIC SCHOOLS	24245	9.10	*	*	14.37					
DI	20002001	78	0104	000	PRAGUE PUBLIC SCHOOLS	26051	12.06	*	*	14.75					
DI	20032004	78	0104	000	PRAGUE PUBLIC SCHOOLS	29688	14.29	*	*	15.00	15	*	*	*	*
DI	20042005	78	0104	000	PRAGUE PUBLIC SCHOOLS	30715	13.12	*	*	15.00	15	*	*	*	*
DI	20052006	78	0104	000	PRAGUE PUBLIC SCHOOLS	32638	14.18	*	*	14.88	15	*	*	*	*
SC	19951996	78	0104	001	PRAGUE HIGH SCHOOL	24671	7.92	*	*	*					
SC	20002001	78	0104	001	PRAGUE HIGH SCHOOL	26340	11.92	*	*	*					
SC	20032004	78	0104	001	PRAGUE HIGH SCHOOL	30380	15.31	*	*	*	*	*	*	*	*
SC	20042005	78	0104	001	PRAGUE HIGH SCHOOL	30936	13.46	*	*	*	*	*	*	*	*
SC	20052006	78	0104	001	PRAGUE HIGH SCHOOL	32816	14.54	*	*	*	*	*	*	*	*
SC	19951996	78	0104	002	PRAGUE ELEMENTARY SCHOOL	24203	10.88	*	*	*					
SC	20002001	78	0104	002	PRAGUE ELEMENTARY SCHOOL	25422	11.90	*	*	*					
SC	20032004	78	0104	002	PRAGUE ELEMENTARY SCHOOL	28520	11.10	*	*	*	*	*	*	*	*
SC	20042005	78	0104	002	PRAGUE ELEMENTARY SCHOOL	29701	10.30	*	*	*	*	*	*	*	*
SC	20052006	78	0104	002	PRAGUE ELEMENTARY SCHOOL	31394	11.40	*	*	*	*	*	*	*	*
DI	19951996	78	0107	000	CEDAR BLUFFS PUBLIC SCHOOLS	26587	11.56	*	*	20.28					
DI	20002001	78	0107	000	CEDAR BLUFFS PUBLIC SCHOOLS	32296	16.43	*	*	21.50					
DI	20032004	78	0107	000	CEDAR BLUFFS PUBLIC SCHOOLS	35825	14.04	*	*	21.85	22	*	*	*	*
DI	20042005	78	0107	000	CEDAR BLUFFS PUBLIC SCHOOLS	37312	16.17	*	*	21.94	22	*	*	*	*
DI	20052006	78	0107	000	CEDAR BLUFFS PUBLIC SCHOOLS	38430	16.14	*	*	21.70	22	*	*	*	*
SC	19951996	78	0107	001	CEDAR BLUFFS HIGH SCHOOL	25462	9.43	*	*	11.94					
SC	20002001	78	0107	001	CEDAR BLUFFS HIGH SCHOOL	31612	12.40	*	*	12.38					
SC	20032004	78	0107	001	CEDAR BLUFFS HIGH SCHOOL	36503	13.20	*	*	12.63	13	*	*	*	*
SC	20042005	78	0107	001	CEDAR BLUFFS HIGH SCHOOL	38014	15.94	*	*	12.62	13	*	*	*	*
SC	20052006	78	0107	001	CEDAR BLUFFS HIGH SCHOOL	38640	15.00	*	*	12.48	12	*	*	*	*
SC	19951996	78	0107	002	CEDAR BLUFFS ELEMENTARY SCHOOL	27395	13.85	*	*	*					
SC	20002001	78	0107	002	CEDAR BLUFFS ELEMENTARY SCHOOL	32960	20.77	*	*	*					
SC	20032004	78	0107	002	CEDAR BLUFFS ELEMENTARY SCHOOL	35758	16.00	*	*	*	*	*	*	*	*
SC	20042005	78	0107	002	CEDAR BLUFFS ELEMENTARY SCHOOL	36877	17.00	*	*	*	*	*	*	*	*
SC	20052006	78	0107	002	CEDAR BLUFFS ELEMENTARY SCHOOL	37527	17.15	*	*	*	*	*	*	*	*
DI	19951996	78	0111	000	TOUHY PUBLIC SCHOOL	*	33.00	*	*	*					
DI	20002001	78	0111	000	TOUHY PUBLIC SCHOOL	20000	20.00	*	*	*					
DI	20032004	78	0111	000	TOUHY PUBLIC SCHOOL	21000	23.00	*	*	*	*	*	*	*	*
DI	20042005	78	0111	000	TOUHY PUBLIC SCHOOL	21000	24.00	*	*	*	*	*	*	*	*
DI	20052006	78	0111	000	TOUHY PUBLIC SCHOOL	21000	25.00	*	*	*	*	*	*	*	*
SC	19951996	78	0111	001	TOUHY PUBLIC SCHOOL	*	33.00	*	*	*					
SC	20002001	78	0111	001	TOUHY PUBLIC SCHOOL	*	20.00	*	*	*					
SC	20032004	78	0111	001	TOUHY PUBLIC SCHOOL	21000	23.00	*	*	*	*	*	*	*	*
SC	20042005	78	0111	001	TOUHY PUBLIC SCHOOL	21000	24.00	*	*	*	*	*	*	*	*
SC	20052006	78	0111	001	TOUHY PUBLIC SCHOOL	21000	25.00	*	*	*	*	*	*	*	*
DI	19951996	78	0115	000	NORTH STAR PUBLIC SCHOOL	*	47.00	*	*	*					
DI	20002001	78	0115	000	NORTH STAR PUBLIC SCHOOL	17500	43.00	*	*	*					
DI	20032004	78	0115	000	NORTH STAR PUBLIC SCHOOL	18000	55.00	*	*	*	*	*	*	*	*
DI	20042005	78	0115	000	NORTH STAR PUBLIC SCHOOL	19500	56.00	*	*	*	*	*	*	*	*
SC	19951996	78	0115	001	NORTH STAR PUBLIC SCHOOL	*	47.00	*	*	*					
SC	20002001	78	0115	001	NORTH STAR PUBLIC SCHOOL	*	52.00	*	*	*					
SC	20032004	78	0115	001	NORTH STAR PUBLIC SCHOOL	18000	55.00	*	*	*	*	*	*	*	*
