"CoDist","DistName","CoDistSch","SchName","Grade","FWNH","MWNH","FAPI","MAPI","FH","MH","FAIA","MAIA","FBNH","MBNH","Ftotal","Mtotal","TOTAL"
"41-0091","HAMPTON PUBLIC SCHOOLS","41-0091-001","HAMPTON HIGH SCHOOL","10",7.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,11.00,18.00
"41-0091","HAMPTON PUBLIC SCHOOLS","41-0091-001","HAMPTON HIGH SCHOOL","11",10.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,8.00,18.00
"41-0091","HAMPTON PUBLIC SCHOOLS","41-0091-001","HAMPTON HIGH SCHOOL","12",8.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,10.00,18.00
"41-0091","HAMPTON PUBLIC SCHOOLS","41-0091-002","HAMPTON ELEMENTARY SCHOOL","PK",9.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,7.00,16.00
"41-0091","HAMPTON PUBLIC SCHOOLS","41-0091-002","HAMPTON ELEMENTARY SCHOOL","K",4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,8.00
"41-0091","HAMPTON PUBLIC SCHOOLS","41-0091-002","HAMPTON ELEMENTARY SCHOOL","01",2.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.00,7.00,10.00
"41-0091","HAMPTON PUBLIC SCHOOLS","41-0091-002","HAMPTON ELEMENTARY SCHOOL","02",3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,5.00,8.00
"41-0091","HAMPTON PUBLIC SCHOOLS","41-0091-002","HAMPTON ELEMENTARY SCHOOL","03",4.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,6.00,10.00
"41-0091","HAMPTON PUBLIC SCHOOLS","41-0091-002","HAMPTON ELEMENTARY SCHOOL","04",0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00
"41-0091","HAMPTON PUBLIC SCHOOLS","41-0091-002","HAMPTON ELEMENTARY SCHOOL","05",1.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,8.00,9.00
"41-0091","HAMPTON PUBLIC SCHOOLS","41-0091-002","HAMPTON ELEMENTARY SCHOOL","06",3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,5.00,8.00
"41-0504","AURORA PUBLIC SCHOOLS","41-0504-001","AURORA HIGH SCHOOL","10",51.00,46.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,1.00,53.00,48.00,101.00
"41-0504","AURORA PUBLIC SCHOOLS","41-0504-001","AURORA HIGH SCHOOL","11",53.00,60.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,53.00,61.00,114.00
"41-0504","AURORA PUBLIC SCHOOLS","41-0504-001","AURORA HIGH SCHOOL","12",49.00,61.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,52.00,62.00,114.00
"41-0504","AURORA PUBLIC SCHOOLS","41-0504-002","AURORA MIDDLE SCHOOL","07",48.00,49.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,49.00,51.00,100.00
"41-0504","AURORA PUBLIC SCHOOLS","41-0504-002","AURORA MIDDLE SCHOOL","08",44.00,53.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.00,53.00,97.00
"41-0504","AURORA PUBLIC SCHOOLS","41-0504-002","AURORA MIDDLE SCHOOL","09",42.00,52.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,43.00,54.00,97.00
"41-0504","AURORA PUBLIC SCHOOLS","41-0504-003","AURORA ELEMENTARY SCHOOL","PK",13.00,16.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,14.00,19.00,33.00
"41-0504","AURORA PUBLIC SCHOOLS","41-0504-003","AURORA ELEMENTARY SCHOOL","K",43.00,49.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,44.00,49.00,93.00
"41-0504","AURORA PUBLIC SCHOOLS","41-0504-003","AURORA ELEMENTARY SCHOOL","01",40.00,40.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,42.00,41.00,83.00
"41-0504","AURORA PUBLIC SCHOOLS","41-0504-003","AURORA ELEMENTARY SCHOOL","02",39.00,47.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,39.00,48.00,87.00
"41-0504","AURORA PUBLIC SCHOOLS","41-0504-003","AURORA ELEMENTARY SCHOOL","03",42.00,38.00,0.00,2.00,0.00,2.00,1.00,0.00,0.00,0.00,43.00,42.00,85.00
"41-0504","AURORA PUBLIC SCHOOLS","41-0504-003","AURORA ELEMENTARY SCHOOL","04",50.00,52.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,51.00,54.00,105.00
"41-0504","AURORA PUBLIC SCHOOLS","41-0504-003","AURORA ELEMENTARY SCHOOL","05",47.00,51.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,47.00,52.00,99.00
"41-0504","AURORA PUBLIC SCHOOLS","41-0504-003","AURORA ELEMENTARY SCHOOL","06",50.00,51.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,50.00,53.00,103.00
"41-0701","IMMANUEL LUTHERAN ELEM SCHOOL","41-0701-001","IMMANUEL LUTHERAN ELEM SCHOOL","K",1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00
"41-0701","IMMANUEL LUTHERAN ELEM SCHOOL","41-0701-001","IMMANUEL LUTHERAN ELEM SCHOOL","01",2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,4.00
"41-0701","IMMANUEL LUTHERAN ELEM SCHOOL","41-0701-001","IMMANUEL LUTHERAN ELEM SCHOOL","02",1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00
"41-0701","IMMANUEL LUTHERAN ELEM SCHOOL","41-0701-001","IMMANUEL LUTHERAN ELEM SCHOOL","03",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00
"41-0701","IMMANUEL LUTHERAN ELEM SCHOOL","41-0701-001","IMMANUEL LUTHERAN ELEM SCHOOL","04",1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,3.00
"41-0701","IMMANUEL LUTHERAN ELEM SCHOOL","41-0701-001","IMMANUEL LUTHERAN ELEM SCHOOL","05",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00
"41-0701","IMMANUEL LUTHERAN ELEM SCHOOL","41-0701-001","IMMANUEL LUTHERAN ELEM SCHOOL","06",0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00
"41-0701","IMMANUEL LUTHERAN ELEM SCHOOL","41-0701-001","IMMANUEL LUTHERAN ELEM SCHOOL","07",1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,4.00
"41-0701","IMMANUEL LUTHERAN ELEM SCHOOL","41-0701-001","IMMANUEL LUTHERAN ELEM SCHOOL","08",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
"41-0702","HAMPTON LUTHERAN ELEM SCHOOL","41-0702-001","HAMPTON LUTHERAN ELEM SCHOOL","PK",9.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,6.00,15.00
"41-0702","HAMPTON LUTHERAN ELEM SCHOOL","41-0702-001","HAMPTON LUTHERAN ELEM SCHOOL","K",7.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,8.00,15.00
"41-0702","HAMPTON LUTHERAN ELEM SCHOOL","41-0702-001","HAMPTON LUTHERAN ELEM SCHOOL","01",2.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,9.00,11.00
"41-0702","HAMPTON LUTHERAN ELEM SCHOOL","41-0702-001","HAMPTON LUTHERAN ELEM SCHOOL","02",7.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,4.00,11.00
"41-0702","HAMPTON LUTHERAN ELEM SCHOOL","41-0702-001","HAMPTON LUTHERAN ELEM SCHOOL","03",5.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,6.00,11.00
"41-0702","HAMPTON LUTHERAN ELEM SCHOOL","41-0702-001","HAMPTON LUTHERAN ELEM SCHOOL","04",4.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,10.00,14.00
"41-0702","HAMPTON LUTHERAN ELEM SCHOOL","41-0702-001","HAMPTON LUTHERAN ELEM SCHOOL","05",2.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,4.00,6.00
"41-0702","HAMPTON LUTHERAN ELEM SCHOOL","41-0702-001","HAMPTON LUTHERAN ELEM SCHOOL","06",4.00,7.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,7.00,12.00
"42-0002","ALMA PUBLIC SCHOOLS","42-0002-001","ALMA HIGH SCHOOL","07",23.00,13.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,14.00,38.00
"42-0002","ALMA PUBLIC SCHOOLS","42-0002-001","ALMA HIGH SCHOOL","08",15.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,10.00,25.00
"42-0002","ALMA PUBLIC SCHOOLS","42-0002-001","ALMA HIGH SCHOOL","09",15.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,8.00,23.00
"42-0002","ALMA PUBLIC SCHOOLS","42-0002-001","ALMA HIGH SCHOOL","10",15.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,30.00
"42-0002","ALMA PUBLIC SCHOOLS","42-0002-001","ALMA HIGH SCHOOL","11",15.00,18.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,18.00,34.00
"42-0002","ALMA PUBLIC SCHOOLS","42-0002-001","ALMA HIGH SCHOOL","12",15.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,15.00,30.00
"42-0002","ALMA PUBLIC SCHOOLS","42-0002-002","ALMA ELEMENTARY AT ALMA","K",11.00,6.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,7.00,18.00
"42-0002","ALMA PUBLIC SCHOOLS","42-0002-002","ALMA ELEMENTARY AT ALMA","01",13.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,15.00,28.00
"42-0002","ALMA PUBLIC SCHOOLS","42-0002-002","ALMA ELEMENTARY AT ALMA","02",12.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,9.00,21.00
"42-0002","ALMA PUBLIC SCHOOLS","42-0002-002","ALMA ELEMENTARY AT ALMA","03",16.00,17.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,17.00,34.00
"42-0002","ALMA PUBLIC SCHOOLS","42-0002-002","ALMA ELEMENTARY AT ALMA","04",10.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,14.00,24.00
"42-0002","ALMA PUBLIC SCHOOLS","42-0002-002","ALMA ELEMENTARY AT ALMA","05",15.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,19.00,34.00
"42-0002","ALMA PUBLIC SCHOOLS","42-0002-002","ALMA ELEMENTARY AT ALMA","06",13.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,11.00,24.00
"43-0079","HAYES CENTER PUBLIC SCHOOLS","43-0079-001","HAYES CENTER SECONDARY SCHOOL","07",11.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,7.00,18.00
"43-0079","HAYES CENTER PUBLIC SCHOOLS","43-0079-001","HAYES CENTER SECONDARY SCHOOL","08",7.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,7.00,14.00
"43-0079","HAYES CENTER PUBLIC SCHOOLS","43-0079-001","HAYES CENTER SECONDARY SCHOOL","09",8.00,8.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,8.00,9.00,17.00
"43-0079","HAYES CENTER PUBLIC SCHOOLS","43-0079-001","HAYES CENTER SECONDARY SCHOOL","10",6.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,4.00,10.00
"43-0079","HAYES CENTER PUBLIC SCHOOLS","43-0079-001","HAYES CENTER SECONDARY SCHOOL","11",4.00,7.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,4.00,8.00,12.00
"43-0079","HAYES CENTER PUBLIC SCHOOLS","43-0079-001","HAYES CENTER SECONDARY SCHOOL","12",5.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,8.00,13.00
"43-0079","HAYES CENTER PUBLIC SCHOOLS","43-0079-002","HAYES CENTER ELEMENTARY SCHOOL","K",3.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,8.00,11.00
"43-0079","HAYES CENTER PUBLIC SCHOOLS","43-0079-002","HAYES CENTER ELEMENTARY SCHOOL","01",3.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,7.00,10.00
"43-0079","HAYES CENTER PUBLIC SCHOOLS","43-0079-002","HAYES CENTER ELEMENTARY SCHOOL","02",3.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,3.00,2.00,5.00
"43-0079","HAYES CENTER PUBLIC SCHOOLS","43-0079-002","HAYES CENTER ELEMENTARY SCHOOL","03",9.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,7.00,16.00
"43-0079","HAYES CENTER PUBLIC SCHOOLS","43-0079-002","HAYES CENTER ELEMENTARY SCHOOL","04",6.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,6.00,4.00,10.00
"43-0079","HAYES CENTER PUBLIC SCHOOLS","43-0079-002","HAYES CENTER ELEMENTARY SCHOOL","05",4.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,5.00,9.00
"43-0079","HAYES CENTER PUBLIC SCHOOLS","43-0079-002","HAYES CENTER ELEMENTARY SCHOOL","06",10.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,9.00,19.00
"44-2001","HITCHCOCK CO UNIFIED SCH SYSTM","44-2001-001","LAKESIDE CENTRAL HIGH SCHOOL","09",7.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,8.00,15.00
"44-2001","HITCHCOCK CO UNIFIED SCH SYSTM","44-2001-001","LAKESIDE CENTRAL HIGH SCHOOL","10",3.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,6.00,9.00
"44-2001","HITCHCOCK CO UNIFIED SCH SYSTM","44-2001-001","LAKESIDE CENTRAL HIGH SCHOOL","11",9.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,7.00,16.00
"44-2001","HITCHCOCK CO UNIFIED SCH SYSTM","44-2001-001","LAKESIDE CENTRAL HIGH SCHOOL","12",7.00,10.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,7.00,12.00,19.00
"44-2001","HITCHCOCK CO UNIFIED SCH SYSTM","44-2001-002","LAKESIDE CENTRAL ELEM SCHOOL","K",7.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,5.00,12.00
"44-2001","HITCHCOCK CO UNIFIED SCH SYSTM","44-2001-002","LAKESIDE CENTRAL ELEM SCHOOL","01",2.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,8.00,10.00
"44-2001","HITCHCOCK CO UNIFIED SCH SYSTM","44-2001-002","LAKESIDE CENTRAL ELEM SCHOOL","02",10.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,6.00,16.00
"44-2001","HITCHCOCK CO UNIFIED SCH SYSTM","44-2001-002","LAKESIDE CENTRAL ELEM SCHOOL","03",3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,5.00,8.00
"44-2001","HITCHCOCK CO UNIFIED SCH SYSTM","44-2001-002","LAKESIDE CENTRAL ELEM SCHOOL","04",9.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,6.00,15.00
"44-2001","HITCHCOCK CO UNIFIED SCH SYSTM","44-2001-002","LAKESIDE CENTRAL ELEM SCHOOL","05",6.00,7.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,7.00,14.00
"44-2001","HITCHCOCK CO UNIFIED SCH SYSTM","44-2001-002","LAKESIDE CENTRAL ELEM SCHOOL","06",14.00,5.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,15.00,5.00,20.00
"44-2001","HITCHCOCK CO UNIFIED SCH SYSTM","44-2001-002","LAKESIDE CENTRAL ELEM SCHOOL","07",7.00,15.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,7.00,16.00,23.00
"44-2001","HITCHCOCK CO UNIFIED SCH SYSTM","44-2001-002","LAKESIDE CENTRAL ELEM SCHOOL","08",7.00,11.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,9.00,12.00,21.00
"44-2001","HITCHCOCK CO UNIFIED SCH SYSTM","44-2001-003","CULBERTSON HIGH SCHOOL","07",6.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,8.00,14.00
"44-2001","HITCHCOCK CO UNIFIED SCH SYSTM","44-2001-003","CULBERTSON HIGH SCHOOL","08",4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,4.00,8.00
"44-2001","HITCHCOCK CO UNIFIED SCH SYSTM","44-2001-003","CULBERTSON HIGH SCHOOL","09",9.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,4.00,13.00
"44-2001","HITCHCOCK CO UNIFIED SCH SYSTM","44-2001-003","CULBERTSON HIGH SCHOOL","10",12.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,4.00,16.00
"44-2001","HITCHCOCK CO UNIFIED SCH SYSTM","44-2001-003","CULBERTSON HIGH SCHOOL","11",7.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,9.00,16.00
"44-2001","HITCHCOCK CO UNIFIED SCH SYSTM","44-2001-003","CULBERTSON HIGH SCHOOL","12",12.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,8.00,20.00
"44-2001","HITCHCOCK CO UNIFIED SCH SYSTM","44-2001-004","CULBERTSON ELEMENTARY SCHOOL","K",5.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,10.00,15.00
"44-2001","HITCHCOCK CO UNIFIED SCH SYSTM","44-2001-004","CULBERTSON ELEMENTARY SCHOOL","01",5.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,7.00,12.00
"44-2001","HITCHCOCK CO UNIFIED SCH SYSTM","44-2001-004","CULBERTSON ELEMENTARY SCHOOL","02",10.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,7.00,17.00
"44-2001","HITCHCOCK CO UNIFIED SCH SYSTM","44-2001-004","CULBERTSON ELEMENTARY SCHOOL","03",8.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,8.00,16.00
"44-2001","HITCHCOCK CO UNIFIED SCH SYSTM","44-2001-004","CULBERTSON ELEMENTARY SCHOOL","04",11.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.00,3.00,14.00
"44-2001","HITCHCOCK CO UNIFIED SCH SYSTM","44-2001-004","CULBERTSON ELEMENTARY SCHOOL","05",1.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,4.00,5.00
"44-2001","HITCHCOCK CO UNIFIED SCH SYSTM","44-2001-004","CULBERTSON ELEMENTARY SCHOOL","06",12.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,3.00,15.00
"45-0002","PAGE PUBLIC SCHOOL","45-0002-001","PAGE PUBLIC SCHOOL","K",1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00
"45-0002","PAGE PUBLIC SCHOOL","45-0002-001","PAGE PUBLIC SCHOOL","01",1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00
"45-0002","PAGE PUBLIC SCHOOL","45-0002-001","PAGE PUBLIC SCHOOL","02",0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
"45-0002","PAGE PUBLIC SCHOOL","45-0002-001","PAGE PUBLIC SCHOOL","03",1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00
"45-0002","PAGE PUBLIC SCHOOL","45-0002-001","PAGE PUBLIC SCHOOL","04",4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,6.00
"45-0002","PAGE PUBLIC SCHOOL","45-0002-001","PAGE PUBLIC SCHOOL","05",2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,3.00
"45-0002","PAGE PUBLIC SCHOOL","45-0002-001","PAGE PUBLIC SCHOOL","06",2.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,3.00,5.00
"45-0003","REDBIRD PUBLIC SCHOOL","45-0003-001","REDBIRD PUBLIC SCHOOL","04",0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00
"45-0003","REDBIRD PUBLIC SCHOOL","45-0003-001","REDBIRD PUBLIC SCHOOL","06",0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
"45-0003","REDBIRD PUBLIC SCHOOL","45-0003-001","REDBIRD PUBLIC SCHOOL","07",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
"45-0003","REDBIRD PUBLIC SCHOOL","45-0003-001","REDBIRD PUBLIC SCHOOL","08",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00
"45-0007","O'NEILL PUBLIC SCHOOLS","45-0007-001","O'NEILL HIGH SCHOOL","07",23.00,35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,23.00,36.00,59.00
"45-0007","O'NEILL PUBLIC SCHOOLS","45-0007-001","O'NEILL HIGH SCHOOL","08",36.00,34.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,37.00,36.00,73.00
"45-0007","O'NEILL PUBLIC SCHOOLS","45-0007-001","O'NEILL HIGH SCHOOL","09",36.00,42.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,37.00,43.00,80.00
"45-0007","O'NEILL PUBLIC SCHOOLS","45-0007-001","O'NEILL HIGH SCHOOL","10",36.00,37.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,38.00,38.00,76.00
"45-0007","O'NEILL PUBLIC SCHOOLS","45-0007-001","O'NEILL HIGH SCHOOL","11",27.00,30.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,28.00,32.00,60.00
"45-0007","O'NEILL PUBLIC SCHOOLS","45-0007-001","O'NEILL HIGH SCHOOL","12",38.00,33.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,39.00,35.00,74.00
"45-0007","O'NEILL PUBLIC SCHOOLS","45-0007-002","O'NEILL ELEMENTARY SCHOOL","K",28.00,27.00,0.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,31.00,29.00,60.00
"45-0007","O'NEILL PUBLIC SCHOOLS","45-0007-002","O'NEILL ELEMENTARY SCHOOL","01",14.00,20.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,15.00,21.00,36.00
"45-0007","O'NEILL PUBLIC SCHOOLS","45-0007-002","O'NEILL ELEMENTARY SCHOOL","02",30.00,27.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,31.00,27.00,58.00
"45-0007","O'NEILL PUBLIC SCHOOLS","45-0007-002","O'NEILL ELEMENTARY SCHOOL","03",14.00,23.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,14.00,26.00,40.00
"45-0007","O'NEILL PUBLIC SCHOOLS","45-0007-002","O'NEILL ELEMENTARY SCHOOL","04",25.00,30.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,26.00,32.00,58.00
"45-0007","O'NEILL PUBLIC SCHOOLS","45-0007-002","O'NEILL ELEMENTARY SCHOOL","05",22.00,29.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,29.00,51.00
"45-0007","O'NEILL PUBLIC SCHOOLS","45-0007-002","O'NEILL ELEMENTARY SCHOOL","06",36.00,21.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,37.00,23.00,60.00
"45-0007","O'NEILL PUBLIC SCHOOLS","45-0007-003","O'NEILL ALTERNATIVE SCHOOL","10",0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
"45-0007","O'NEILL PUBLIC SCHOOLS","45-0007-003","O'NEILL ALTERNATIVE SCHOOL","11",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00
"45-0007","O'NEILL PUBLIC SCHOOLS","45-0007-003","O'NEILL ALTERNATIVE SCHOOL","12",4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,6.00
"45-0020","EMMET PUBLIC SCHOOL","45-0020-001","EMMET PUBLIC SCHOOL","01",0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00
"45-0020","EMMET PUBLIC SCHOOL","45-0020-001","EMMET PUBLIC SCHOOL","02",2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,3.00
"45-0020","EMMET PUBLIC SCHOOL","45-0020-001","EMMET PUBLIC SCHOOL","03",2.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,3.00
"45-0020","EMMET PUBLIC SCHOOL","45-0020-001","EMMET PUBLIC SCHOOL","04",3.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,2.00,5.00
"45-0020","EMMET PUBLIC SCHOOL","45-0020-001","EMMET PUBLIC SCHOOL","05",1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,2.00
"45-0020","EMMET PUBLIC SCHOOL","45-0020-001","EMMET PUBLIC SCHOOL","06",1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,3.00,4.00
"45-0020","EMMET PUBLIC SCHOOL","45-0020-001","EMMET PUBLIC SCHOOL","07",0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
